Created Date,Service Item UUID,Service Item Category,Service Item Name,Duration (HH:MM),eRequest,Default Priority,Tag,Status,,
06 Mar 2025,a2d7e63f-0e88-42e8-a88d-83c533c6bd9d,F&B Service,Blender Defective,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,a32a0b06-a7ff-4b2b-9249-f57dcb30b68a,Building,Toilet Roll Holder Loose,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,a52b5e24-e8cf-4d09-ba5b-f61d85cd200d,TV & Audio,Chromecast Not Working,00:15,No,Urgent,FIX-IT,Active,,
06 Mar 2025,a7141bc1-f923-4a65-83d9-3c4b687ed274,Carpentry & Furniture,Techno / TV Wall Panel - Flip Down Ledge Faulty,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,a7a3e317-e1d7-41c1-9b23-6e8653b9b517,Cabin Crew,Blanket,00:15,No,Medium,CABINCREW,Active,,
06 Mar 2025,a7e0b072-3ded-42b2-8dad-aedc1ac54747,Plumbing & Sanitary,Shower No Cold Water,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,a7fad2a3-95f8-4dab-8f11-c328d47dd181,Carpentry & Furniture,Round Glass Coffee Table - LV30,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,ab61fe34-128d-472a-8d61-ded4b5f88c7d,Plumbing & Sanitary,Toilet Bowl Silicon,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,ab7bf775-8cc7-4959-8cc0-343022e09156,Cabin Crew,Swimming Pool Area to Clean,00:30,No,Urgent,CABINCREW,Active,,
06 Mar 2025,ab987fff-424d-4471-bb98-12ccc8ddbc7e,Cabin Crew,Guest Lift Mirror to Clean,00:30,No,Urgent,CABINCREW,Active,,
06 Mar 2025,abc1570d-94d6-41c7-a971-4e4f191197a0,Electrical,Bedside Socket Not Working,00:15,No,Urgent,FIX-IT,Active,,
06 Mar 2025,abcb045a-8384-4b7b-8ea0-558083c38317,Mission Control,Tissue Box,00:20,Yes,Urgent,MISSIONCONTROL,Active,,
06 Mar 2025,ad350789-5c29-44a3-a66c-b510b1108bc4,Cabin Crew,Torch Light / Flashlight,00:15,No,Urgent,CABINCREW,Active,,
06 Mar 2025,ad85c029-709e-4b7d-90f9-8db96a603d33,Toilet,Tissue Holder Detached,00:40,No,Urgent,FIX-IT,Active,,
06 Mar 2025,adc64e05-1dfe-47ca-9817-2b8a83092168,Cabin Crew,Sofa Bed - To Remove,00:30,No,Medium,CABINCREW,Active,,
06 Mar 2025,af04289b-a84e-4bdd-b257-8d5aab24e991,Lights,Spotlight Fused - LV10,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,b0f663b7-4bb1-4582-9ce9-10da8aef38dd,F&B Service,Exit Signage Detached,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,b2c04415-96c2-4d5b-864d-7894d182ffe5,Pipe,Wei riser leaking ,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,b2eeb76c-9190-463f-8941-405c8ba6a91c,Cabin Crew,Bedsheet,00:15,No,Medium,CABINCREW,Active,,
06 Mar 2025,b40bee7f-e121-49cb-a01d-58e5ac2e1f3e,Cabin Crew,Shower Gel,00:15,No,Urgent,CABINCREW,Active,,
06 Mar 2025,b52fbb59-3544-4a35-86aa-2101a1b7a34f,Aircon,Air con Filter to Change,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,b70a552f-19fc-439e-a41d-27983392af5b,Cabin Crew,Vanity Counter to Clean,00:20,No,Urgent,CABINCREW,Active,,
06 Mar 2025,b71c46e2-cdbd-494c-bf9b-11b7edcb9ad4,Cabin Crew,Refill Hand Soap,00:15,No,Urgent,CABINCREW,Active,,
06 Mar 2025,b7bfa756-65a8-4d38-8837-b5edc5c34689,Building,Room skirting,00:40,No,Urgent,FIX-IT,Active,,
06 Mar 2025,b8056261-60a9-41e0-bdf5-cf7b105b4c77,F&B Service,Drawer Knob Missing,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,b8144cb5-c194-497d-9ce1-b9ac9f2a2196,Electrical,Bedside Reading Lamp Faulty,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,b81d9d49-5f93-425c-81a6-d5fc6ceebe7e,Aircon,Air con Too Warm,00:30,No,Medium,FIX-IT,Active,,
06 Mar 2025,b91c08f5-55e3-44a2-a929-91ab262ef0bd,Cabin Crew,Toilet Bowl to Clean,00:20,No,Urgent,CABINCREW,Active,,
06 Mar 2025,b9fb7228-7a26-4976-a813-e64492166854,Cabin Crew,Pencil,00:15,No,Urgent,CABINCREW,Active,,
06 Mar 2025,bb2c3b3b-7f4e-42c7-9898-77bfb61a0fa0,Building,Carpet (Guest Room Corridor),00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,bc2455f5-80fa-40bf-8dce-bff888242b47,Mission Control,Coffee Mate,00:20,Yes,Urgent,MISSIONCONTROL,Active,,
06 Mar 2025,bc89b2fb-9083-44c2-9b98-dc7bf3adebf3,Plumbing & Sanitary,Rain Showerhead Leaking,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,bda9b2f5-0ea1-47f2-90ac-2a965ef654bf,Toilet & Room,Toilet Tank Cover Broken,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,befa6d2f-7965-4f07-a6ff-88ede625eca0,TV & Audio,HDMI Assistance,00:10,No,Urgent,FIX-IT,Active,,
06 Mar 2025,c021caa7-e0b9-4d7b-ba25-a15972016fe4,Kitchen,Kitchen Ceiling Leaking,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,c0309934-093d-440a-9b96-895572e3fd98,Electrical,Bedroom Ceiling Light Flickering,00:20,No,Medium,FIX-IT,Active,,
06 Mar 2025,c11aed19-8bfd-41f0-9a2b-53ea30c13c1b,Kitchen,Kitchen Pipe Burst / Leaking,00:15,No,Urgent,FIX-IT,Active,,
06 Mar 2025,c1d1bfb3-5858-4192-af56-9c45ca5a8282,TV & Audio,TV No Power Supply ,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,c216a44f-c32a-484a-ab17-3bb861de806a,Building,Techno / TV Wall Panel Flip Down Ledge,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,c288c08b-11c4-4cbb-a739-2b9b8e27ddf7,Building,Bedside Table Metal Frame Touch Up,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,c2f42fbe-6fd8-46e6-aca1-4d401c7fb127,Door,Entrance Door,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,c3b664b8-d273-436f-85c7-a43de87b77c9,Toilet,Shower Head Broken,00:10,No,Medium,FIX-IT,Active,,
06 Mar 2025,c45ec11d-bb0c-40ce-ae28-0f72a8c7451e,Kitchen,Kitchen Light Fused / Flickering,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,c50f0e74-00bb-4156-a781-f0dbab3a2008,Mission Control,"1st WUC - MANUAL CALL Up to 3 Times. No Answer, Alert DM!",00:05,No,Urgent,MISSIONCONTROL,Active,,
06 Mar 2025,c570cf23-8e8d-4fb8-b78b-1634c4d4adad,Building,Towel Rack Loose,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,c7d6ef66-53e8-480f-b07c-f2b0f13e80ea,Cabin Crew,Replenish Pool Towel,00:20,No,Urgent,CABINCREW,Active,,
06 Mar 2025,c8a4b445-ff54-4798-8a0f-b098c6c93f39,Mission Control,Birthday Amenity,00:15,No,Medium,MISSIONCONTROL,Active,,
06 Mar 2025,c9a6207d-1a6c-45a2-9f80-0445a44e4c16,Cabin Crew,L9 Locker Room to clean,00:30,No,Urgent,CABINCREW,Active,,
06 Mar 2025,c9ed9839-31f4-4aca-8b21-7856328c3d07,Cabin Crew,Entrance Glass Door to Clean,00:20,No,Urgent,CABINCREW,Active,,
06 Mar 2025,ca3980ab-c865-4b3b-a1e5-8e749ce6f1b4,Lift,Lift Door Not Fully Closed,00:45,No,Urgent,FIX-IT,Active,,
06 Mar 2025,ca9ea2af-1a6b-493b-903f-5b0a837b9dc4,Cabin Crew,Return Air Grill to Clean,00:20,No,Urgent,CABINCREW,Active,,
06 Mar 2025,cad33fc0-46fd-4919-9091-0764f4f5d7a7,Cabin Crew,Door Stopper,00:15,No,Urgent,CABINCREW,Active,,
06 Mar 2025,cb7d384d-dd4d-4084-8048-56db59cd3859,Cabin Crew,Chair - Level 9 (Backrest Chair),00:15,No,Medium,"BOH, CABINCREW",Active,,
06 Mar 2025,cb807d59-99f5-4f35-b466-ecf45614c991,Cabin Crew,Pillow - E,00:15,No,Urgent,CABINCREW,Active,,
06 Mar 2025,cec967e3-01ac-40d0-b824-7691399c05fb,Furnitures,Chair for Repaint,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,cee746b8-8792-4608-b2c9-b0afdeb26cf2,Toilet,Urinal Clogged,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d0512b0f-8db4-4bd9-8478-2d4849975528,Carpentry & Furniture,Bunk Bed Ladder ,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d0aafd7f-942e-4ca8-ad6a-b930d1bf3e6f,Misc,MISC - FIX IT,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d0c8b8e2-f336-4fee-978d-2890016f5227,Mission Control,Laundry Bag,00:20,Yes,Urgent,MISSIONCONTROL,Active,,
06 Mar 2025,d127cceb-770c-42db-acc6-ecf885e8e80b,Building,Ceiling Painting,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d16b18de-7752-4557-a608-6e461ba83c65,Broken/Chipped/Cracked,Broken Mirror / Glass panel,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d190527a-bacd-418a-896d-208a61c4c9dc,Electrical,Bathroom Ceiling Light Fused,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d1e78031-27ef-41f1-b44e-d9293dfbfb55,Cabin Crew,Return Guest Laundry - Items in MC Back Office,00:10,No,Urgent,CABINCREW,Active,,
06 Mar 2025,d3c2bba6-73bb-4765-a9f9-4c31f531e0dc,Furnitures,Desk for Repaint,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d3c5acee-536f-4475-bd97-ce26da54a9fc,Plumbing & Sanitary,Noise from Water Pipe Plumbing System,00:40,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d3dab65d-e985-49be-9d89-a783cb9ada13,Cabin Crew,Full Service,00:30,No,Urgent,CABINCREW,Active,,
06 Mar 2025,d3e8897e-34a4-4277-b895-df950c3363ee,Plumbing & Sanitary,Toilet Bowl Slow Drainage,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d47476a2-1e30-422e-872e-b094fb40634b,F&B Service,Coffee Machine - Defective,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d56728e9-89c1-45af-bbaa-5ad30a568d97,Aircon,Air con Grill Loose,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d5e9d3b9-0350-4f90-80e1-5a118de7d9b7,Trolley,Trolley Noisy,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d5f5a44a-e17b-483a-a9f2-70857e5261aa,Kitchen,Kitchen Power Socket,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d6395eff-1fe5-416d-9fdd-6a92c3af423e,Lights,Emergency Light Fused,00:15,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d83d506a-fa53-4ca8-941c-3dffe9be6903,TV & Audio,TV No Picture,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,d8b7b572-217d-4e91-a553-dca82a833db2,F&B Service,Bar Counter High Chair Defective,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,da3be01c-bc7d-4739-a554-20f6b872d4a8,Kitchen,Kitchen Door Faulty,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,da41390a-f0ce-4ca3-b638-1ef3f42a80fe,Room,Service Reject - No Room Cleaning Required,00:10,No,High,CABINCREW,Active,,
06 Mar 2025,da6fe446-d7d6-42d7-a64e-a55a578bdb85,Cabin Crew,Ionizer,00:15,No,Urgent,CABINCREW,Active,,
06 Mar 2025,dbcb7094-e31c-48ee-b373-9d0a1c1b20e7,Kitchen,Kitchen Faucet to be Replaced,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,dbd4aa5c-4342-4a23-945f-5de05c0f941e,Aircon,Air con Thermostat No Display,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,dc64c3dc-4590-46b7-89c7-4a4cc450e225,Lights,LED Light around Techno Wall not Working,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,dcbfb19b-792b-405d-9e9b-af0f09ae8d6c,Cabin Crew,Duvet Cover,00:15,No,Medium,Cabin,Active,,
06 Mar 2025,dd82780b-7121-4d40-955c-e175bdc14f53,F&B Service,Neon Light Fused,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,ddd611af-e17f-43d8-bb85-8d1d659f83c4,Toilet,Wash Basin No Water,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,de3ce2b8-e9e2-4da7-8844-e02a4d8e5658,Telephone,Telephone No Dial Tone,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,df6bd9f9-9ec3-4556-b588-47d285c2015b,Building,Room Door Cannot Open,00:30,No,Urgent,SECURITY,Active,,
06 Mar 2025,df84d033-e872-4d3c-8508-5fd175ec466b,Aircon/Ventilation,Room Condensation,00:45,No,Medium,FIX-IT,Active,,
06 Mar 2025,e0874f22-3315-426e-873c-14879ca54788,Cabin Crew,Kettle,00:15,No,Urgent,CABINCREW,Active,,
06 Mar 2025,e08e2cb7-377b-433d-9880-e01632d7b095,Misc,OTHERS,00:20,No,Urgent,SECURITY,Active,,
06 Mar 2025,e0ff89a1-4660-48ec-87bb-cb5e045c544f,Luggage,Luggage Lock (Assist to Cut / Break Lock),00:15,No,Medium,FIX-IT,Active,,
06 Mar 2025,e33bf6f8-291c-48d5-a9f4-e5f3418d471e,Cabin Crew,Cleaning of Bathroom / Bathroom Issue,00:20,No,Urgent,CABINCREW,Active,,
06 Mar 2025,e49d29d3-0ed7-42bf-b2ea-c0bec13d59a1,Pipe,Hosereel leaking,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,e6250cc4-a31c-4ae5-a01c-4b4c1b1e3a9e,Telephone,Telephone Volume Too Low,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,e6871d3c-7261-4b02-bc13-f16aa0280ad4,Cabin Crew,Express Laundry Pick-up,00:15,No,Urgent,CABINCREW,Active,,
06 Mar 2025,e8692ef7-69a0-4768-9a50-cf5b9cdb6f2c,Building,Bathroom Silicon to Replace,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,eadf36e9-ee14-48f3-aaab-b2f9ef93ec76,Cabin Crew,Clear Pool Towel,00:15,No,Urgent,CABINCREW,Active,,
06 Mar 2025,eb7b6a3d-9053-4a46-a30f-8d9cbe6d9cf1,Kitchen,Kitchen Air con Leaking,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,ebc3b238-08f1-4d0b-a1da-68329b86af85,Lift,Lift Intercom Not Working,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,ec023eed-deec-44ad-8eff-a19513ff52ef,Electrical,Bypass Motion Sensor,00:10,No,Medium,FIX-IT,Active,,
06 Mar 2025,ec358149-8edb-4beb-83aa-c7e3c0395250,Cabin Crew,Misc - Cabin Crew,00:15,No,Urgent,CABINCREW,Active,,
06 Mar 2025,ec6d6a9b-d85a-43c0-b4cd-24e893b75f2f,Furnitures,SMART BED REMOTE COVER MISSING,00:15,No,Urgent,FIX-IT,Active,,
06 Mar 2025,edafa752-3d32-42b9-b8a6-94ab0c494bfa,Electrical,Bathroom Ceiling Light Flickering,00:20,No,Medium,FIX-IT,Active,,
06 Mar 2025,ee51dcfe-9929-492f-a089-5292e4c40d4a,Trolley,Trolley Wheels for Repair,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,ee53dc7e-62a3-4739-b24e-b149c08ce3c3,Cabin Crew,L10 Restaurant to Clean,00:30,No,Urgent,CABINCREW,Active,,
06 Mar 2025,ef309678-eec9-4fe4-9ac6-d8e749962ae9,Telephone,Telephone For Transfer,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,ef332a93-ed00-446a-98de-e3f1e3736430,F&B Service,Marble Chipped,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,ef66f68c-77ca-49d1-ab84-a683f57a9872,Plumbing & Sanitary,Handheld Shower Head Holder Loose,00:20,No,Medium,FIX-IT,Active,,
06 Mar 2025,ef78c0b2-c12a-472e-87c5-e128f7bca7d6,Fix It,Blinds Roller - String Broken,00:25,No,Urgent,FIX-IT,Active,,
06 Mar 2025,f0925dc4-82f5-4284-8431-befd8490e8ff,Mission Control,Floor / Bath Mat,00:20,No,Urgent,MISSIONCONTROL,Active,,
06 Mar 2025,f0e91c69-ed65-405c-9220-7784d9e125d9,Furnitures,Drawer for repair,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,f21be0a3-3732-4069-ab79-f822ba564170,Cabin Crew,Corridor Carpet to Vacuum,00:20,No,Urgent,CABINCREW,Active,,
06 Mar 2025,f22f2c7b-7b57-43de-84a4-cbd6b5db48e6,Cabin Crew,Trash Bag,00:15,No,Urgent,CABINCREW,Active,,
06 Mar 2025,f2400635-ec2b-4dcf-93e8-2cfaa2801754,Carpentry & Furniture,Hand Towel Holder Loosen / Detached,00:30,No,Medium,FIX-IT,Active,,
06 Mar 2025,f24a45c5-961a-48b6-9c7a-2cb186439806,Cabin Crew,Rubbish to Clear,00:15,No,Urgent,CABINCREW,Active,,
06 Mar 2025,f279b69d-3619-47b1-8b39-688a6fa309a7,Aircon/Ventilation,Exhaust Fan,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,f347df88-7a89-496a-b419-c958cdb58ca5,Furnitures,Desk for Repair,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,f439f5e8-1436-4a32-b8fc-1220de24b1a9,Kitchen,Kitchen replace Busted Light in Exhaust Hood,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,f4f3dd7e-f8d6-4f77-b335-a0bd37571da7,TV & Audio,TV Message (Assist to clear),00:20,No,Medium,FIX-IT,Active,,
06 Mar 2025,f52bd810-84eb-49a8-a79a-cc24c581d5bd,Plumbing & Sanitary,Basin drainage Slow,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,f561171c-7116-4e8a-b12f-34064f8e6c25,Cabin Crew,Showcase Glass to Clean,00:15,No,Urgent,CABINCREW,Active,,
06 Mar 2025,f5a597e9-f65c-46b9-a35e-947b1a5f0247,Door,Lockset low battery,00:15,No,Urgent,SECURITY,Active,,
06 Mar 2025,f715029f-8750-4918-a8d4-de282449c192,Cabin Crew,Handicapped Lift to Clean,00:30,No,Urgent,CABINCREW,Active,,
06 Mar 2025,f7914efd-326f-49bf-8d38-839b1931cb75,Cabin Crew,Replenish Gym Towels,00:20,No,Urgent,CABINCREW,Active,,
06 Mar 2025,f7b6a515-a330-4a15-9d8a-b74ff28ac6d4,Cabin Crew,Driveway to clean,00:20,No,Urgent,CABINCREW,Active,,
06 Mar 2025,f7e01e59-98b7-4cc4-8772-ad2a8df0b032,Kitchen,Kitchen - Basin/ Sink No Water Supply,00:15,No,Urgent,FIX-IT,Active,,
06 Mar 2025,f91b5743-af7a-46cd-af9e-59cc428a90a4,Building,Bedroom ceiling leaking,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,f9b79f3e-2b2c-42a4-88a6-834bab1347f1,Building,Guest Room Entrance Door Frame Touch-Up,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,fabb8746-73d3-4ad8-a90b-8aef1114b506,Kitchen,Kitchen Basin to Silicon,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,fafc0b23-b4ef-4290-87f6-cf917a217d00,Toilet & Room,Toilet Flush Faulty,00:30,No,Urgent,FIX-IT,Active,,
06 Mar 2025,fb134771-89e0-48a5-81d5-39e37b8cbac2,Door,Door Latch Stuck - Cannot Open from Inside,00:10,No,Urgent,FIX-IT,Active,,
06 Mar 2025,fb303359-4272-40f6-83df-138e19bd2a33,Cabin Crew,Drainage Clogged,00:20,No,Urgent,CABINCREW,Active,,
06 Mar 2025,fbc00c39-3765-4603-9ffd-4ec23e075e65,Mission Control,Bath Towel,00:20,Yes,Urgent,"MISSIONCONTROL, Popular",Active,,
06 Mar 2025,fc873395-a9b4-42aa-8b73-f60fd6f6160d,Pipe,Pipe Hammering Sound,01:00,No,Urgent,FIX-IT,Active,,
06 Mar 2025,fdbace1a-46d8-4f91-aa3d-2fa85edc60e8,Carpentry & Furniture,Techno / Tv Wall Panel - Ironing Board Compartment Faulty,00:20,No,Urgent,FIX-IT,Active,,
06 Mar 2025,fe5084a7-3cde-40e2-934a-091177d39e53,Cabin Crew,Guest Vomitted,00:20,No,Urgent,CABINCREW,Active,,
06 Mar 2025,fe8471c0-0d03-45c7-a17c-f5bf28e7f2cf,Cabin Crew,L10 Carpet To Vacuum,00:20,No,Urgent,CABINCREW,Active,,
06 Mar 2025,ff89adbf-d937-4de8-a8d8-79954e4ded9e,Electrical,Room Power Trip,00:30,No,Urgent,FIX-IT,Active,,
05 May 2025,e191298b-125d-43ed-b39f-95aa16ca36bc,Misc,Need Assistance,00:20,No,Urgent,L1,Active,,
01 June 2025,9d3bb47d-c7ea-4a0d-bd5b-28382ef7d965,PABX,Call Redirect,00:05,No,Low,,Active,,
03 Jul 2025,8a70abeb-600f-4647-8df5-632a75042242,长隆服务项,成人沐浴露,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,a6a74298-bdf2-4c99-9ea2-9b05dda38930,长隆服务项,马桶出水不止,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,bb07c436-db63-4fe1-b5e7-52874ab72d04,长隆服务项,大透明胶,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,bb987a37-25d2-42d0-9a54-7e6d8879c472,长隆服务项,催加床,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,410d7d9f-ef69-47bb-9987-73c2d57ef5d6,长隆服务项,送回洗衣,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,bbf20f40-5eec-4a75-b03c-bea2ff137fea,长隆服务项,成人胶拖鞋40码,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,147ce987-9c30-4b56-8bd9-f2c264553612,长隆服务项,迷你吧噪音,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,bd4766db-7d79-4cbc-900b-88e0d01f6cbe,长隆服务项,收洗衣,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,bd4fd580-0164-4786-9b38-0cbf09761e8c,长隆服务项,退房收行李,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,3f96d1bf-2235-4bf4-9c0a-709d8a86d5f9,长隆服务项,面巾,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,eb2b3aac-cf93-4619-a791-9f99e613e3e5,长隆服务项,淋浴间灯烧,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,3ee8328c-ed92-402b-9139-cc47517daac7,长隆服务项,婴儿盆,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,3e501c26-18af-4c44-82f2-f052e918f907,长隆服务项,收洗衣熨烫服务,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,3dd4dd6e-84ac-45ba-b5f7-8d7697eb6b97,长隆服务项,开连通门,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,bffb9c69-c024-40f4-aee4-b2e6191e34f8,长隆服务项,清洁房间,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,c038e3c5-3177-4eb1-be0d-a7903e4686bb,长隆服务项,锁房,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,39eea769-79ed-4651-abc7-45a8aba9d35f,长隆服务项,协助开阳台门,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,361b3ced-fe07-494d-b5b2-69c239a08152,长隆服务项,烟灰缸,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,fdaa626c-e1cc-4189-8e0f-f0fcf833cd72,长隆服务项,开房门,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,c137e847-d44d-41d0-b215-283e369cba2a,长隆服务项,无烟处理,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,13a86bc9-c6ff-4556-8af8-d8a4953e66dc,长隆服务项,电视无声音,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,3594225e-62ef-4daa-95b0-312c55acf11b,长隆服务项,房间未打扫干净,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,c20f17e2-497e-479c-9e63-3c3e29b9ed06,长隆服务项,护理套装,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,c22ca906-34fc-4867-85d1-084194cd95c1,长隆服务项,补充浴室洗漱用品,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,01efbe1a-bd8c-4791-8d7b-1c6e76a52d86,长隆服务项,盒纸,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,c2f07c96-4eab-488a-9f83-85dab48b8fbc,长隆服务项,儿童拖鞋,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,ec6a7b75-ae04-47a3-b31c-93c290f4139c,长隆服务项,撤出加床,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,34dc0039-9c19-46cb-bcd4-b7c55819e3fc,长隆服务项,房门把手坏,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,34c6edd6-7b8a-4d07-830d-995c751de219,长隆服务项,成人牙刷,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,ecce01c4-7f1a-49ac-93ad-c340c520b272,长隆服务项,房卡开不了门,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,c533f4ed-02a7-41b5-9c18-898046ea5f1a,长隆服务项,壁柜灯故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,117131a8-8130-4cc8-81ea-3675902dca21,长隆服务项,保险箱无法使用,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,108e6a46-14a4-4cc5-941c-fbe11648f816,长隆服务项,成人拖鞋,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,c8c29dd7-1f96-42de-9cc1-267f270574d6,长隆服务项,功夫茶壶,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,c99f7b26-089a-479a-8540-8dc5c8eec5e3,长隆服务项,地漏堵塞,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,3280258a-0620-4db5-852c-4c1a7aa8578a,长隆服务项,晾衣绳底座松动,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,ca2d639c-badf-4fa4-99ec-7e6c03f46e57,长隆服务项,换房,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,ee00b2f3-7041-487d-8a93-e49d5d4162ce,长隆服务项,浴帽,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,2e44eed4-f9b3-476d-a5ec-b192ef2e90b6,长隆服务项,房间布置,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,2d003a68-c450-43be-93d4-9ca0959d54fa,长隆服务项,电视无电源,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,ee4e7703-f368-469c-b83f-ca4cf66fa99f,长隆服务项,马桶冲水故障,00:20,Yes,Medium,ChimeLong,Active,,
